policy_id,is_claim
ID51998,0
ID51999,0
ID52000,0
ID52001,0
ID52002,0
ID52003,0
ID52004,0
ID52005,0
ID52006,0
ID52007,0
ID52008,0
ID52009,0
ID52010,0
ID52011,0
ID52012,0
ID52013,0
ID52014,0
ID52015,0
ID52016,0
ID52017,0
ID52018,0
ID52019,0
ID52020,0
ID52021,0
ID52022,0
ID52023,0
ID52024,0
ID52025,0
ID52026,0
ID52027,0
ID52028,0
ID52029,0
ID52030,0
ID52031,0
ID52032,0
ID52033,0
ID52034,0
ID52035,0
ID52036,0
ID52037,0
ID52038,0
ID52039,0
ID52040,0
ID52041,0
ID52042,0
ID52043,0
ID52044,0
ID52045,0
ID52046,0
ID52047,0
ID52048,0
ID52049,0
ID52050,0
ID52051,0
ID52052,0
ID52053,0
ID52054,0
ID52055,0
ID52056,0
ID52057,0
ID52058,0
ID52059,0
ID52060,0
ID52061,0
ID52062,0
ID52063,0
ID52064,0
ID52065,0
ID52066,0
ID52067,0
ID52068,0
ID52069,0
ID52070,0
ID52071,0
ID52072,0
ID52073,0
ID52074,0
ID52075,0
ID52076,0
ID52077,0
ID52078,0
ID52079,0
ID52080,0
ID52081,0
ID52082,0
ID52083,0
ID52084,0
ID52085,0
ID52086,0
ID52087,0
ID52088,0
ID52089,0
ID52090,0
ID52091,0
ID52092,0
ID52093,0
ID52094,0
ID52095,0
ID52096,0
ID52097,0
ID52098,0
ID52099,0
ID52100,0
ID52101,0
ID52102,0
ID52103,0
ID52104,0
ID52105,0
ID52106,0
ID52107,0
ID52108,0
ID52109,0
ID52110,0
ID52111,0
ID52112,0
ID52113,0
ID52114,0
ID52115,0
ID52116,0
ID52117,0
ID52118,0
ID52119,0
ID52120,0
ID52121,0
ID52122,0
ID52123,0
ID52124,0
ID52125,0
ID52126,0
ID52127,0
ID52128,0
ID52129,0
ID52130,0
ID52131,0
ID52132,0
ID52133,0
ID52134,0
ID52135,0
ID52136,0
ID52137,0
ID52138,0
ID52139,0
ID52140,0
ID52141,0
ID52142,0
ID52143,0
ID52144,0
ID52145,0
ID52146,0
ID52147,0
ID52148,0
ID52149,0
ID52150,0
ID52151,0
ID52152,0
ID52153,0
ID52154,0
ID52155,0
ID52156,0
ID52157,0
ID52158,0
ID52159,0
ID52160,0
ID52161,0
ID52162,0
ID52163,0
ID52164,0
ID52165,0
ID52166,0
ID52167,0
ID52168,0
ID52169,0
ID52170,0
ID52171,0
ID52172,0
ID52173,0
ID52174,0
ID52175,0
ID52176,0
ID52177,0
ID52178,0
ID52179,0
ID52180,0
ID52181,0
ID52182,0
ID52183,0
ID52184,0
ID52185,0
ID52186,0
ID52187,0
ID52188,0
ID52189,0
ID52190,0
ID52191,0
ID52192,0
ID52193,0
ID52194,0
ID52195,0
ID52196,0
ID52197,0
ID52198,0
ID52199,0
ID52200,0
ID52201,0
ID52202,0
ID52203,0
ID52204,0
ID52205,0
ID52206,0
ID52207,0
ID52208,0
ID52209,0
ID52210,0
ID52211,0
ID52212,0
ID52213,0
ID52214,0
ID52215,0
ID52216,0
ID52217,0
ID52218,0
ID52219,0
ID52220,0
ID52221,0
ID52222,0
ID52223,0
ID52224,0
ID52225,0
ID52226,0
ID52227,0
ID52228,0
ID52229,0
ID52230,0
ID52231,0
ID52232,0
ID52233,0
ID52234,0
ID52235,0
ID52236,0
ID52237,0
ID52238,0
ID52239,0
ID52240,0
ID52241,0
ID52242,0
ID52243,0
ID52244,0
ID52245,0
ID52246,0
ID52247,0
ID52248,0
ID52249,0
ID52250,0
ID52251,0
ID52252,0
ID52253,0
ID52254,0
ID52255,0
ID52256,0
ID52257,0
ID52258,0
ID52259,0
ID52260,0
ID52261,0
ID52262,0
ID52263,0
ID52264,0
ID52265,0
ID52266,0
ID52267,0
ID52268,0
ID52269,0
ID52270,0
ID52271,0
ID52272,0
ID52273,0
ID52274,0
ID52275,0
ID52276,0
ID52277,0
ID52278,0
ID52279,0
ID52280,0
ID52281,0
ID52282,0
ID52283,0
ID52284,0
ID52285,0
ID52286,0
ID52287,0
ID52288,0
ID52289,0
ID52290,0
ID52291,0
ID52292,0
ID52293,0
ID52294,0
ID52295,0
ID52296,0
ID52297,0
ID52298,0
ID52299,0
ID52300,0
ID52301,0
ID52302,0
ID52303,0
ID52304,0
ID52305,0
ID52306,0
ID52307,0
ID52308,0
ID52309,0
ID52310,0
ID52311,0
ID52312,0
ID52313,0
ID52314,0
ID52315,0
ID52316,0
ID52317,0
ID52318,0
ID52319,0
ID52320,0
ID52321,0
ID52322,0
ID52323,0
ID52324,0
ID52325,0
ID52326,0
ID52327,0
ID52328,0
ID52329,0
ID52330,0
ID52331,0
ID52332,0
ID52333,0
ID52334,0
ID52335,0
ID52336,0
ID52337,0
ID52338,0
ID52339,0
ID52340,0
ID52341,0
ID52342,0
ID52343,0
ID52344,0
ID52345,0
ID52346,0
ID52347,0
ID52348,0
ID52349,0
ID52350,0
ID52351,0
ID52352,0
ID52353,0
ID52354,0
ID52355,0
ID52356,0
ID52357,0
ID52358,0
ID52359,0
ID52360,0
ID52361,0
ID52362,0
ID52363,0
ID52364,0
ID52365,0
ID52366,0
ID52367,0
ID52368,0
ID52369,0
ID52370,0
ID52371,0
ID52372,0
ID52373,0
ID52374,0
ID52375,0
ID52376,0
ID52377,0
ID52378,0
ID52379,0
ID52380,0
ID52381,0
ID52382,0
ID52383,0
ID52384,0
ID52385,0
ID52386,0
ID52387,0
ID52388,0
ID52389,0
ID52390,0
ID52391,0
ID52392,0
ID52393,0
ID52394,0
ID52395,0
ID52396,0
ID52397,0
ID52398,0
ID52399,0
ID52400,0
ID52401,0
ID52402,0
ID52403,0
ID52404,0
ID52405,0
ID52406,0
ID52407,0
ID52408,0
ID52409,0
ID52410,0
ID52411,0
ID52412,0
ID52413,0
ID52414,0
ID52415,0
ID52416,0
ID52417,0
ID52418,0
ID52419,0
ID52420,0
ID52421,0
ID52422,0
ID52423,0
ID52424,0
ID52425,0
ID52426,0
ID52427,0
ID52428,0
ID52429,0
ID52430,0
ID52431,0
ID52432,0
ID52433,0
ID52434,0
ID52435,0
ID52436,0
ID52437,0
ID52438,0
ID52439,0
ID52440,0
ID52441,0
ID52442,0
ID52443,0
ID52444,0
ID52445,0
ID52446,0
ID52447,0
ID52448,0
ID52449,0
ID52450,0
ID52451,0
ID52452,0
ID52453,0
ID52454,0
ID52455,0
ID52456,0
ID52457,0
ID52458,0
ID52459,0
ID52460,0
ID52461,0
ID52462,0
ID52463,0
ID52464,0
ID52465,0
ID52466,0
ID52467,0
ID52468,0
ID52469,0
ID52470,0
ID52471,0
ID52472,0
ID52473,0
ID52474,0
ID52475,0
ID52476,0
ID52477,0
ID52478,0
ID52479,0
ID52480,0
ID52481,0
ID52482,0
ID52483,0
ID52484,0
ID52485,0
ID52486,0
ID52487,0
ID52488,0
ID52489,0
ID52490,0
ID52491,0
ID52492,0
ID52493,0
ID52494,0
ID52495,0
ID52496,0
ID52497,0
ID52498,0
ID52499,0
ID52500,0
ID52501,0
ID52502,0
ID52503,0
ID52504,0
ID52505,0
ID52506,0
ID52507,0
ID52508,0
ID52509,0
ID52510,0
ID52511,0
ID52512,0
ID52513,0
ID52514,0
ID52515,0
ID52516,0
ID52517,0
ID52518,0
ID52519,0
ID52520,0
ID52521,0
ID52522,0
ID52523,0
ID52524,0
ID52525,0
ID52526,0
ID52527,0
ID52528,0
ID52529,0
ID52530,0
ID52531,0
ID52532,0
ID52533,0
ID52534,0
ID52535,0
ID52536,0
ID52537,0
ID52538,0
ID52539,0
ID52540,0
ID52541,0
ID52542,0
ID52543,0
ID52544,0
ID52545,0
ID52546,0
ID52547,0
ID52548,0
ID52549,0
ID52550,0
ID52551,0
ID52552,0
ID52553,0
ID52554,0
ID52555,0
ID52556,0
ID52557,0
ID52558,0
ID52559,0
ID52560,0
ID52561,0
ID52562,0
ID52563,0
ID52564,0
ID52565,0
ID52566,0
ID52567,0
ID52568,0
ID52569,0
ID52570,0
ID52571,0
ID52572,0
ID52573,0
ID52574,0
ID52575,0
ID52576,0
ID52577,0
ID52578,0
ID52579,0
ID52580,0
ID52581,0
ID52582,0
ID52583,0
ID52584,0
ID52585,0
ID52586,0
ID52587,0
ID52588,0
ID52589,0
ID52590,0
ID52591,0
ID52592,0
ID52593,0
ID52594,0
ID52595,0
ID52596,0
ID52597,0
ID52598,0
ID52599,0
ID52600,0
ID52601,0
ID52602,0
ID52603,0
ID52604,0
ID52605,0
ID52606,0
ID52607,0
ID52608,0
ID52609,0
ID52610,0
ID52611,0
ID52612,0
ID52613,0
ID52614,0
ID52615,0
ID52616,0
ID52617,0
ID52618,0
ID52619,0
ID52620,0
ID52621,0
ID52622,0
ID52623,0
ID52624,0
ID52625,0
ID52626,0
ID52627,0
ID52628,0
ID52629,0
ID52630,0
ID52631,0
ID52632,0
ID52633,0
ID52634,0
ID52635,0
ID52636,0
ID52637,0
ID52638,0
ID52639,0
ID52640,0
ID52641,0
ID52642,0
ID52643,0
ID52644,0
ID52645,0
ID52646,0
ID52647,0
ID52648,0
ID52649,0
ID52650,0
ID52651,0
ID52652,0
ID52653,0
ID52654,0
ID52655,0
ID52656,0
ID52657,0
ID52658,0
ID52659,0
ID52660,0
ID52661,0
ID52662,0
ID52663,0
ID52664,0
ID52665,0
ID52666,0
ID52667,0
ID52668,0
ID52669,0
ID52670,0
ID52671,0
ID52672,0
ID52673,0
ID52674,0
ID52675,0
ID52676,0
ID52677,0
ID52678,0
ID52679,0
ID52680,0
ID52681,0
ID52682,0
ID52683,0
ID52684,0
ID52685,0
ID52686,0
ID52687,0
ID52688,0
ID52689,0
ID52690,0
ID52691,0
ID52692,0
ID52693,0
ID52694,0
ID52695,0
ID52696,0
ID52697,0
ID52698,0
ID52699,0
ID52700,0
ID52701,0
ID52702,0
ID52703,0
ID52704,0
ID52705,0
ID52706,0
ID52707,0
ID52708,0
ID52709,0
ID52710,0
ID52711,0
ID52712,0
ID52713,0
ID52714,0
ID52715,0
ID52716,0
ID52717,0
ID52718,0
ID52719,0
ID52720,0
ID52721,0
ID52722,0
ID52723,0
ID52724,0
ID52725,0
ID52726,0
ID52727,0
ID52728,0
ID52729,0
ID52730,0
ID52731,0
ID52732,0
ID52733,0
ID52734,0
ID52735,0
ID52736,0
ID52737,0
ID52738,0
ID52739,0
ID52740,0
ID52741,0
ID52742,0
ID52743,0
ID52744,0
ID52745,0
ID52746,0
ID52747,0
ID52748,0
ID52749,0
ID52750,0
ID52751,0
ID52752,0
ID52753,0
ID52754,0
ID52755,0
ID52756,0
ID52757,0
ID52758,0
ID52759,0
ID52760,0
ID52761,0
ID52762,0
ID52763,0
ID52764,0
ID52765,0
ID52766,0
ID52767,0
ID52768,0
ID52769,0
ID52770,0
ID52771,0
ID52772,0
ID52773,0
ID52774,0
ID52775,0
ID52776,0
ID52777,0
ID52778,0
ID52779,0
ID52780,0
ID52781,0
ID52782,0
ID52783,0
ID52784,0
ID52785,0
ID52786,0
ID52787,0
ID52788,0
ID52789,0
ID52790,0
ID52791,0
ID52792,0
ID52793,0
ID52794,0
ID52795,0
ID52796,0
ID52797,0
ID52798,0
ID52799,0
ID52800,0
ID52801,0
ID52802,0
ID52803,0
ID52804,0
ID52805,0
ID52806,0
ID52807,0
ID52808,0
ID52809,0
ID52810,0
ID52811,0
ID52812,0
ID52813,0
ID52814,0
ID52815,0
ID52816,0
ID52817,0
ID52818,0
ID52819,0
ID52820,0
ID52821,0
ID52822,0
ID52823,0
ID52824,0
ID52825,0
ID52826,0
ID52827,0
ID52828,0
ID52829,0
ID52830,0
ID52831,0
ID52832,0
ID52833,0
ID52834,0
ID52835,0
ID52836,0
ID52837,0
ID52838,0
ID52839,0
ID52840,0
ID52841,0
ID52842,0
ID52843,0
ID52844,0
ID52845,0
ID52846,0
ID52847,0
ID52848,0
ID52849,0
ID52850,0
ID52851,0
ID52852,0
ID52853,0
ID52854,0
ID52855,0
ID52856,0
ID52857,0
ID52858,0
ID52859,0
ID52860,0
ID52861,0
ID52862,0
ID52863,0
ID52864,0
ID52865,0
ID52866,0
ID52867,0
ID52868,0
ID52869,0
ID52870,0
ID52871,0
ID52872,0
ID52873,0
ID52874,0
ID52875,0
ID52876,0
ID52877,0
ID52878,0
ID52879,0
ID52880,0
ID52881,0
ID52882,0
ID52883,0
ID52884,0
ID52885,0
ID52886,0
ID52887,0
ID52888,0
ID52889,0
ID52890,0
ID52891,0
ID52892,0
ID52893,0
ID52894,0
ID52895,0
ID52896,0
ID52897,0
ID52898,0
ID52899,0
ID52900,0
ID52901,0
ID52902,0
ID52903,0
ID52904,0
ID52905,0
ID52906,0
ID52907,0
ID52908,0
ID52909,0
ID52910,0
ID52911,0
ID52912,0
ID52913,0
ID52914,0
ID52915,0
ID52916,0
ID52917,0
ID52918,0
ID52919,0
ID52920,0
ID52921,0
ID52922,0
ID52923,0
ID52924,0
ID52925,0
ID52926,0
ID52927,0
ID52928,0
ID52929,0
ID52930,0
ID52931,0
ID52932,0
ID52933,0
ID52934,0
ID52935,0
ID52936,0
ID52937,0
ID52938,0
ID52939,0
ID52940,0
ID52941,0
ID52942,0
ID52943,0
ID52944,0
ID52945,0
ID52946,0
ID52947,0
ID52948,0
ID52949,0
ID52950,0
ID52951,0
ID52952,0
ID52953,0
ID52954,0
ID52955,0
ID52956,0
ID52957,0
ID52958,0
ID52959,0
ID52960,0
ID52961,0
ID52962,0
ID52963,0
ID52964,0
ID52965,0
ID52966,0
ID52967,0
ID52968,0
ID52969,0
ID52970,0
ID52971,0
ID52972,0
ID52973,0
ID52974,0
ID52975,0
ID52976,0
ID52977,0
ID52978,0
ID52979,0
ID52980,0
ID52981,0
ID52982,0
ID52983,0
ID52984,0
ID52985,0
ID52986,0
ID52987,0
ID52988,0
ID52989,0
ID52990,0
ID52991,0
ID52992,0
ID52993,0
ID52994,0
ID52995,0
ID52996,0
ID52997,0
ID52998,0
ID52999,0
ID53000,0
ID53001,0
ID53002,0
ID53003,0
ID53004,0
ID53005,0
ID53006,0
ID53007,0
ID53008,0
ID53009,0
ID53010,0
ID53011,0
ID53012,0
ID53013,0
ID53014,0
ID53015,0
ID53016,0
ID53017,0
ID53018,0
ID53019,0
ID53020,0
ID53021,0
ID53022,0
ID53023,0
ID53024,0
ID53025,0
ID53026,0
ID53027,0
ID53028,0
ID53029,0
ID53030,0
ID53031,0
ID53032,0
ID53033,0
ID53034,0
ID53035,0
ID53036,0
ID53037,0
ID53038,0
ID53039,0
ID53040,0
ID53041,0
ID53042,0
ID53043,0
ID53044,0
ID53045,0
ID53046,0
ID53047,0
ID53048,0
ID53049,0
ID53050,0
ID53051,0
ID53052,0
ID53053,0
ID53054,0
ID53055,0
ID53056,0
ID53057,0
ID53058,0
ID53059,0
ID53060,0
ID53061,0
ID53062,0
ID53063,0
ID53064,0
ID53065,0
ID53066,0
ID53067,0
ID53068,0
ID53069,0
ID53070,0
ID53071,0
ID53072,0
ID53073,0
ID53074,0
ID53075,0
ID53076,0
ID53077,0
ID53078,0
ID53079,0
ID53080,0
ID53081,0
ID53082,0
ID53083,0
ID53084,0
ID53085,0
ID53086,0
ID53087,0
ID53088,0
ID53089,0
ID53090,0
ID53091,0
ID53092,0
ID53093,0
ID53094,0
ID53095,0
ID53096,0
ID53097,0
ID53098,0
ID53099,0
ID53100,0
ID53101,0
ID53102,0
ID53103,0
ID53104,0
ID53105,0
ID53106,0
ID53107,0
ID53108,0
ID53109,0
ID53110,0
ID53111,0
ID53112,0
ID53113,0
ID53114,0
ID53115,0
ID53116,0
ID53117,0
ID53118,0
ID53119,0
ID53120,0
ID53121,0
ID53122,0
ID53123,0
ID53124,0
ID53125,0
ID53126,0
ID53127,0
ID53128,0
ID53129,0
ID53130,0
ID53131,0
ID53132,0
ID53133,0
ID53134,0
ID53135,0
ID53136,0
ID53137,0
ID53138,0
ID53139,0
ID53140,0
ID53141,0
ID53142,0
ID53143,0
ID53144,0
ID53145,0
ID53146,0
ID53147,0
ID53148,0
ID53149,0
ID53150,0
ID53151,0
ID53152,0
ID53153,0
ID53154,0
ID53155,0
ID53156,0
ID53157,0
ID53158,0
ID53159,0
ID53160,0
ID53161,0
ID53162,0
ID53163,0
ID53164,0
ID53165,0
ID53166,0
ID53167,0
ID53168,0
ID53169,0
ID53170,0
ID53171,0
ID53172,0
ID53173,0
ID53174,0
ID53175,0
ID53176,0
ID53177,0
ID53178,0
ID53179,0
ID53180,0
ID53181,0
ID53182,0
ID53183,0
ID53184,0
ID53185,0
ID53186,0
ID53187,0
ID53188,0
ID53189,0
ID53190,0
ID53191,0
ID53192,0
ID53193,0
ID53194,0
ID53195,0
ID53196,0
ID53197,0
ID53198,0
ID53199,0
ID53200,0
ID53201,0
ID53202,0
ID53203,0
ID53204,0
ID53205,0
ID53206,0
ID53207,0
ID53208,0
ID53209,0
ID53210,0
ID53211,0
ID53212,0
ID53213,0
ID53214,0
ID53215,0
ID53216,0
ID53217,0
ID53218,0
ID53219,0
ID53220,0
ID53221,0
ID53222,0
ID53223,0
ID53224,0
ID53225,0
ID53226,0
ID53227,0
ID53228,0
ID53229,0
ID53230,0
ID53231,0
ID53232,0
ID53233,0
ID53234,0
ID53235,0
ID53236,0
ID53237,0
ID53238,0
ID53239,0
ID53240,0
ID53241,0
ID53242,0
ID53243,0
ID53244,0
ID53245,0
ID53246,0
ID53247,0
ID53248,0
ID53249,0
ID53250,0
ID53251,0
ID53252,0
ID53253,0
ID53254,0
ID53255,0
ID53256,0
ID53257,0
ID53258,0
ID53259,0
ID53260,0
ID53261,0
ID53262,0
ID53263,0
ID53264,0
ID53265,0
ID53266,0
ID53267,0
ID53268,0
ID53269,0
ID53270,0
ID53271,0
ID53272,0
ID53273,0
ID53274,0
ID53275,0
ID53276,0
ID53277,0
ID53278,0
ID53279,0
ID53280,0
ID53281,0
ID53282,0
ID53283,0
ID53284,0
ID53285,0
ID53286,0
ID53287,0
ID53288,0
ID53289,0
ID53290,0
ID53291,0
ID53292,0
ID53293,0
ID53294,0
ID53295,0
ID53296,0
ID53297,0
ID53298,0
ID53299,0
ID53300,0
ID53301,0
ID53302,0
ID53303,0
ID53304,0
ID53305,0
ID53306,0
ID53307,0
ID53308,0
ID53309,0
ID53310,0
ID53311,0
ID53312,0
ID53313,0
ID53314,0
ID53315,0
ID53316,0
ID53317,0
ID53318,0
ID53319,0
ID53320,0
ID53321,0
ID53322,0
ID53323,0
ID53324,0
ID53325,0
ID53326,0
ID53327,0
ID53328,0
ID53329,0
ID53330,0
ID53331,0
ID53332,0
ID53333,0
ID53334,0
ID53335,0
ID53336,0
ID53337,0
ID53338,0
ID53339,0
ID53340,0
ID53341,0
ID53342,0
ID53343,0
ID53344,0
ID53345,0
ID53346,0
ID53347,0
ID53348,0
ID53349,0
ID53350,0
ID53351,0
ID53352,0
ID53353,0
ID53354,0
ID53355,0
ID53356,0
ID53357,0
ID53358,0
ID53359,0
ID53360,0
ID53361,0
ID53362,0
ID53363,0
ID53364,0
ID53365,0
ID53366,0
ID53367,0
ID53368,0
ID53369,0
ID53370,0
ID53371,0
ID53372,0
ID53373,0
ID53374,0
ID53375,0
ID53376,0
ID53377,0
ID53378,0
ID53379,0
ID53380,0
ID53381,0
ID53382,0
ID53383,0
ID53384,0
ID53385,0
ID53386,0
ID53387,0
ID53388,0
ID53389,0
ID53390,0
ID53391,0
ID53392,0
ID53393,0
ID53394,0
ID53395,0
ID53396,0
ID53397,0
ID53398,0
ID53399,0
ID53400,0
ID53401,0
ID53402,0
ID53403,0
ID53404,0
ID53405,0
ID53406,0
ID53407,0
ID53408,0
ID53409,0
ID53410,0
ID53411,0
ID53412,0
ID53413,0
ID53414,0
ID53415,0
ID53416,0
ID53417,0
ID53418,0
ID53419,0
ID53420,0
ID53421,0
ID53422,0
ID53423,0
ID53424,0
ID53425,0
ID53426,0
ID53427,0
ID53428,0
ID53429,0
ID53430,0
ID53431,0
ID53432,0
ID53433,0
ID53434,0
ID53435,0
ID53436,0
ID53437,0
ID53438,0
ID53439,0
ID53440,0
ID53441,0
ID53442,0
ID53443,0
ID53444,0
ID53445,0
ID53446,0
ID53447,0
ID53448,0
ID53449,0
ID53450,0
ID53451,0
ID53452,0
ID53453,0
ID53454,0
ID53455,0
ID53456,0
ID53457,0
ID53458,0
ID53459,0
ID53460,0
ID53461,0
ID53462,0
ID53463,0
ID53464,0
ID53465,0
ID53466,0
ID53467,0
ID53468,0
ID53469,0
ID53470,0
ID53471,0
ID53472,0
ID53473,0
ID53474,0
ID53475,0
ID53476,0
ID53477,0
ID53478,0
ID53479,0
ID53480,0
ID53481,0
ID53482,0
ID53483,0
ID53484,0
ID53485,0
ID53486,0
ID53487,0
ID53488,0
ID53489,0
ID53490,0
ID53491,0
ID53492,0
ID53493,0
ID53494,0
ID53495,0
ID53496,0
ID53497,0
ID53498,0
ID53499,0
ID53500,0
ID53501,0
ID53502,0
ID53503,0
ID53504,0
ID53505,0
ID53506,0
ID53507,0
ID53508,0
ID53509,0
ID53510,0
ID53511,0
ID53512,0
ID53513,0
ID53514,0
ID53515,0
ID53516,0
ID53517,0
ID53518,0
ID53519,0
ID53520,0
ID53521,0
ID53522,0
ID53523,0
ID53524,0
ID53525,0
ID53526,0
ID53527,0
ID53528,0
ID53529,0
ID53530,0
ID53531,0
ID53532,0
ID53533,0
ID53534,0
ID53535,0
ID53536,0
ID53537,0
ID53538,0
ID53539,0
ID53540,0
ID53541,0
ID53542,0
ID53543,0
ID53544,0
ID53545,0
ID53546,0
ID53547,0
ID53548,0
ID53549,0
ID53550,0
ID53551,0
ID53552,0
ID53553,0
ID53554,0
ID53555,0
ID53556,0
ID53557,0
ID53558,0
ID53559,0
ID53560,0
ID53561,0
ID53562,0
ID53563,0
ID53564,0
ID53565,0
ID53566,0
ID53567,0
ID53568,0
ID53569,0
ID53570,0
ID53571,0
ID53572,0
ID53573,0
ID53574,0
ID53575,0
ID53576,0
ID53577,0
ID53578,0
ID53579,0
ID53580,0
ID53581,0
ID53582,0
ID53583,0
ID53584,0
ID53585,0
ID53586,0
ID53587,0
ID53588,0
ID53589,0
ID53590,0
ID53591,0
ID53592,0
ID53593,0
ID53594,0
ID53595,0
ID53596,0
ID53597,0
ID53598,0
ID53599,0
ID53600,0
ID53601,0
ID53602,0
ID53603,0
ID53604,0
ID53605,0
ID53606,0
ID53607,0
ID53608,0
ID53609,0
ID53610,0
ID53611,0
ID53612,0
ID53613,0
ID53614,0
ID53615,0
ID53616,0
ID53617,0
ID53618,0
ID53619,0
ID53620,0
ID53621,0
ID53622,0
ID53623,0
ID53624,0
ID53625,0
ID53626,0
ID53627,0
ID53628,0
ID53629,0
ID53630,0
ID53631,0
ID53632,0
ID53633,0
ID53634,0
ID53635,0
ID53636,0
ID53637,0
ID53638,0
ID53639,0
ID53640,0
ID53641,0
ID53642,0
ID53643,0
ID53644,0
ID53645,0
ID53646,0
ID53647,0
ID53648,0
ID53649,0
ID53650,0
ID53651,0
ID53652,0
ID53653,0
ID53654,0
ID53655,0
ID53656,0
ID53657,0
ID53658,0
ID53659,0
ID53660,0
ID53661,0
ID53662,0
ID53663,0
ID53664,0
ID53665,0
ID53666,0
ID53667,0
ID53668,0
ID53669,0
ID53670,0
ID53671,0
ID53672,0
ID53673,0
ID53674,0
ID53675,0
ID53676,0
ID53677,0
ID53678,0
ID53679,0
ID53680,0
ID53681,0
ID53682,0
ID53683,0
ID53684,0
ID53685,0
ID53686,0
ID53687,0
ID53688,0
ID53689,0
ID53690,0
ID53691,0
ID53692,0
ID53693,0
ID53694,0
ID53695,0
ID53696,0
ID53697,0
ID53698,0
ID53699,0
ID53700,0
ID53701,0
ID53702,0
ID53703,0
ID53704,0
ID53705,0
ID53706,0
ID53707,0
ID53708,0
ID53709,0
ID53710,0
ID53711,0
ID53712,0
ID53713,0
ID53714,0
ID53715,0
ID53716,0
ID53717,0
ID53718,0
ID53719,0
ID53720,0
ID53721,0
ID53722,0
ID53723,0
ID53724,0
ID53725,0
ID53726,0
ID53727,0
ID53728,0
ID53729,0
ID53730,0
ID53731,0
ID53732,0
ID53733,0
ID53734,0
ID53735,0
ID53736,0
ID53737,0
ID53738,0
ID53739,0
ID53740,0
ID53741,0
ID53742,0
ID53743,0
ID53744,0
ID53745,0
ID53746,0
ID53747,0
ID53748,0
ID53749,0
ID53750,0
ID53751,0
ID53752,0
ID53753,0
ID53754,0
ID53755,0
ID53756,0
ID53757,0
ID53758,0
ID53759,0
ID53760,0
ID53761,0
ID53762,0
ID53763,0
ID53764,0
ID53765,0
ID53766,0
ID53767,0
ID53768,0
ID53769,0
ID53770,0
ID53771,0
ID53772,0
ID53773,0
ID53774,0
ID53775,0
ID53776,0
ID53777,0
ID53778,0
ID53779,0
ID53780,0
ID53781,0
ID53782,0
ID53783,0
ID53784,0
ID53785,0
ID53786,0
ID53787,0
ID53788,0
ID53789,0
ID53790,0
ID53791,0
ID53792,0
ID53793,0
ID53794,0
ID53795,0
ID53796,0
ID53797,0
ID53798,0
ID53799,0
ID53800,0
ID53801,0
ID53802,0
ID53803,0
ID53804,0
ID53805,0
ID53806,0
ID53807,0
ID53808,0
ID53809,0
ID53810,0
ID53811,0
ID53812,0
ID53813,0
ID53814,0
ID53815,0
ID53816,0
ID53817,0
ID53818,0
ID53819,0
ID53820,0
ID53821,0
ID53822,0
ID53823,0
ID53824,0
ID53825,0
ID53826,0
ID53827,0
ID53828,0
ID53829,0
ID53830,0
ID53831,0
ID53832,0
ID53833,0
ID53834,0
ID53835,0
ID53836,0
ID53837,0
ID53838,0
ID53839,0
ID53840,0
ID53841,0
ID53842,0
ID53843,0
ID53844,0
ID53845,0
ID53846,0
ID53847,0
ID53848,0
ID53849,0
ID53850,0
ID53851,0
ID53852,0
ID53853,0
ID53854,0
ID53855,0
ID53856,0
ID53857,0
ID53858,0
ID53859,0
ID53860,0
ID53861,0
ID53862,0
ID53863,0
ID53864,0
ID53865,0
ID53866,0
ID53867,0
ID53868,0
ID53869,0
ID53870,0
ID53871,0
ID53872,0
ID53873,0
ID53874,0
ID53875,0
ID53876,0
ID53877,0
ID53878,0
ID53879,0
ID53880,0
ID53881,0
ID53882,0
ID53883,0
ID53884,0
ID53885,0
ID53886,0
ID53887,0
ID53888,0
ID53889,0
ID53890,0
ID53891,0
ID53892,0
ID53893,0
ID53894,0
ID53895,0
ID53896,0
ID53897,0
ID53898,0
ID53899,0
ID53900,0
ID53901,0
ID53902,0
ID53903,0
ID53904,0
ID53905,0
ID53906,0
ID53907,0
ID53908,0
ID53909,0
ID53910,0
ID53911,0
ID53912,0
ID53913,0
ID53914,0
ID53915,0
ID53916,0
ID53917,0
ID53918,0
ID53919,0
ID53920,0
ID53921,0
ID53922,0
ID53923,0
ID53924,0
ID53925,0
ID53926,0
ID53927,0
ID53928,0
ID53929,0
ID53930,0
ID53931,0
ID53932,0
ID53933,0
ID53934,0
ID53935,0
ID53936,0
ID53937,0
ID53938,0
ID53939,0
ID53940,0
ID53941,0
ID53942,0
ID53943,0
ID53944,0
ID53945,0
ID53946,0
ID53947,0
ID53948,0
ID53949,0
ID53950,0
ID53951,0
ID53952,0
ID53953,0
ID53954,0
ID53955,0
ID53956,0
ID53957,0
ID53958,0
ID53959,0
ID53960,0
ID53961,0
ID53962,0
ID53963,0
ID53964,0
ID53965,0
ID53966,0
ID53967,0
ID53968,0
ID53969,0
ID53970,0
ID53971,0
ID53972,0
ID53973,0
ID53974,0
ID53975,0
ID53976,0
ID53977,0
ID53978,0
ID53979,0
ID53980,0
ID53981,0
ID53982,0
ID53983,0
ID53984,0
ID53985,0
ID53986,0
ID53987,0
ID53988,0
ID53989,0
ID53990,0
ID53991,0
ID53992,0
ID53993,0
ID53994,0
ID53995,0
